fighter_id,canonical_name,dob,height_cm,reach_cm,leg_reach_cm,stance
b3dc5abf-435d-584d-937b-9bd3059e0d19,Bryson Kamaka,,180.34,,,Orthodox
b3dd814d-fdfd-5709-8c80-1b3aac658c0e,Igor Vovchanchyn,1973-08-06,172.72,,,Orthodox
b3e13f7a-a4dc-5cdd-944c-482d65a57a7a,Tom Tuggle,,187.96,,,Orthodox
b3f470bd-e932-5f7d-a330-a413ac6f2324,Kazushi Sakuraba,1969-07-14,182.88,,,Southpaw
b42d0400-5f45-5011-8371-9cd8367d5682,Rulon Gardner,1971-08-16,190.5,,,Orthodox
b450b6fd-f92a-57b1-aa18-16d36bbffd02,Carlo Prater,1981-06-25,180.34,182.88,,Switch
b4515b18-89d6-527d-a472-cf2291b4eaae,Virgil Zwicker,1982-06-26,187.96,187.96,,
b4590e1a-0695-5b88-b6b7-5878480e267a,Byron Bloodworth,1983-08-16,172.72,,,Orthodox
b462691f-6d06-59cf-b40a-952dd9553445,Jason Riley,1975-09-22,198.12,,,
b46b8c4e-9747-530f-b8fd-cd4e69e4cd3f,Orlando Wiet,,177.8,,,Southpaw
b47671e3-b769-580c-a511-d46f26c3863f,Edson Silva,,,,,Orthodox
b484979f-787e-5f90-adf7-3c6b55a210c0,Eddy Millis,,185.42,,,
b4871099-70ce-5cf3-a7f4-c35e7d13ba34,David Gardner,1977-05-17,180.34,,,Orthodox
b4cd83a9-4f08-56a8-a3ee-ef400b490c5f,Demian Maia,1977-11-06,185.42,182.88,,Southpaw
b4d7557f-e6c9-5d66-b141-159fd25e9aeb,Alexis Davis,1984-10-04,167.64,172.72,,Orthodox
b4dfadd0-69fa-5c02-aaa1-153fd97cbc1c,Magnus Cedenblad,1982-04-10,195.58,200.66,,Orthodox
b4e0cc23-1bed-5cd9-b307-763529f9a413,Yuki Ishikawa,,180.34,,,Orthodox
b4fe3bed-b56d-5042-8fc1-e6bb110f71be,Alex Gilpin,1992-03-26,170.18,,,Orthodox
b519065e-002b-515a-ade6-9a8cccfbf3be,Justin Guthrie,1981-01-19,185.42,,,
b5400412-e94d-5683-b23e-747a4b184521,Art Jimmerson,1963-08-04,185.42,,,Orthodox
b543f705-81f6-5817-9ce2-24396d94c715,Guido Cannetti,1979-12-19,167.64,172.72,,Southpaw
b54c465d-cc7a-53f2-977b-31bfe2cdbf25,Malik Lewis,1996-03-04,182.88,190.5,,Orthodox
b576138b-7451-516e-a6e4-41f375f06d97,Jonathan Piersma,1996-03-03,180.34,185.42,,Orthodox
b5a5d2e6-4d51-5984-8ae8-e57a37a9dde4,Cameron Dollar,1987-05-12,180.34,,,Orthodox
b5ac17a5-9f23-5b12-8997-43093131a2b4,Akihiro Gono,1974-10-07,170.18,172.72,,Switch
b5b698e9-b52d-5be7-acdd-7357d8d34bdc,Adriano Santos,,,,,
b5b7f0be-5a9e-58a5-9236-742f5d91612c,Dylan Andrews,1979-11-15,185.42,187.96,,Switch
b5dca9fc-ce68-5e8d-8fcf-1e7fadfb2de7,Alden Coria,1998-04-24,172.72,170.18,,Orthodox
b5dd1625-133d-5f0c-9d6e-e587dd3a6948,Movsar Evloev,1994-02-11,170.18,182.88,,Orthodox
b5e004fa-6f90-5ddf-b7fb-14d73c4f91e6,Bazigit Atajev,,185.42,,,Orthodox
b5f85302-010a-5c92-8484-6baac6392b6b,Larry Parker,,180.34,,,Orthodox
b607d562-388b-5dc6-a474-079b71fe0c67,Kazuyuki Fujita,1970-10-16,182.88,,,Orthodox
b6372b97-5eef-58a0-b24e-a6ef399448ca,Cheick Kongo,1975-05-17,193.04,208.28,,Orthodox
b6458bd2-898c-58d7-8e53-8df7b0c7dfb9,Aaron Simpson,1974-07-20,182.88,185.42,,Orthodox
b6494657-fbf9-59ae-91c3-0acb60f45352,Jason McLean,,165.1,,,
b64b20ab-416d-5ba8-a46c-6ae6e1b86fc6,Minoru Toyonaga,,180.34,,,Southpaw
b68dbf15-2a64-5953-a5e6-78d5ee9487fe,Houston Alexander,1972-03-22,182.88,182.88,,Orthodox
b698fb99-b434-5a3d-aec5-2031cad3f93a,Nick Roehrick,1987-07-06,187.96,,,Orthodox
b69a42af-e60c-54e5-a9b5-367903da5a98,Raphael Pessoa,1989-03-09,190.5,198.12,,Orthodox
b6a3e336-bd04-5477-8c45-76efada20296,Robert Densley,,175.26,,,
b6a936f5-4469-50c4-9ff1-234a071f9a2e,Maiara Amanajas dos Santos,1987-07-11,165.1,,,Southpaw
b6b37014-77be-5b12-90d1-0df34a72ffba,Kiefer Crosbie,1990-04-05,180.34,177.8,,Switch
b6c065e5-fedb-5f6c-9d6e-5b206ccd596b,Guilherme Vasconcelos,1986-03-23,182.88,,,Orthodox
b6cc0169-5a9a-57e4-8bfa-829dec09ba41,Dan O'Connor,1982-11-17,162.56,,,
b6cdab28-314b-583d-92f4-16a3500d5045,Keisuke Sasu,1994-09-30,165.1,175.26,,Switch
b6efef20-6a21-5261-88d5-5bd238167214,Kevin Gray,1985-05-03,162.56,170.18,,Orthodox
b735741d-54b6-507a-87de-427091b1bd57,Brad Pickett,1978-09-24,167.64,172.72,,Orthodox
b7376a4b-51e0-55d4-a19d-0b5ab612f297,Sai Wang,1986-01-14,182.88,,,Southpaw
b74f73b8-b993-5262-85ae-a4d3d61c3108,Tatsuya Mizuno,1981-06-02,185.42,,,Southpaw
b7534429-f4fd-5c02-8038-6164c68546a8,Charles McTorry,,,,,
b75be51d-beae-51ea-afca-c9d719db440b,Ernie Verdicia,,180.34,,,Orthodox
b781c232-d714-579e-83bb-1a4d2cfcb1e2,Branden Lee Hinkle,1973-07-29,190.5,,,Orthodox
b786cb1e-f4fa-515e-8f96-f9049f387eb0,Jack Duffy,1995-10-02,170.18,175.26,,Switch
b7884104-fc98-5900-9cb2-04229662fd4c,Neil Grove,1971-01-18,198.12,,,Orthodox
b78a466b-9dff-57f5-9d7b-a8431a4e37ee,Derek Bohi,,193.04,,,
b78bdba8-d44f-582d-ac75-ee6dcb95386f,Taylor Callens,1991-05-21,177.8,,,
b795e0da-5331-5478-b83d-ac0a3550739c,Joe Neal,1986-07-29,167.64,,,
b796ff22-a5ea-57a5-ab3c-d62c8fc07b2b,David Terrell,1978-01-09,185.42,,,Southpaw
b79ef408-0711-5245-9de1-394be96f48a7,Sanae Kikuta,1971-09-10,175.26,,,Orthodox
b7ad828a-15e2-53a8-940e-75c155c5c6ce,Greg Rebello,1982-06-13,182.88,185.42,,Southpaw
b7b5b460-0e2d-5286-bba6-b139f43b902b,Claudia Leite,1996-11-04,160.02,162.56,,Orthodox
b7be443b-4528-5ec8-9680-1ed5b986ef60,Bill Duvall,,187.96,,,Southpaw
b7c555d6-6f9d-5539-87b3-4fcee75bf98c,Blake Watkins,,,,,
b7fe64d8-5f3b-5e0a-a635-b19be050fc99,Ismail Naurdiev,1996-08-18,177.8,187.96,,Orthodox
b8012752-3650-53d5-a130-75108d6f00ec,Luan Chagas,1993-06-17,182.88,190.5,,Orthodox
b8042d4e-09d4-53ef-8e53-c5c027bdac5c,Ashlee Evans-Smith,1987-07-09,172.72,170.18,,Orthodox
b805af4b-6635-589f-9758-066adf0a39ef,Donte Johnson,1999-01-25,172.72,187.96,,Southpaw
b81ac0b1-bbe5-532e-9231-83cde304c32c,Sako Chivitchian,1984-03-11,180.34,,,Orthodox
b82d5f7a-d869-58cc-a09b-be94a468aaa6,Gray Maynard,1979-05-09,175.26,177.8,,Orthodox
b83e2046-3288-50f6-b826-cb66a9b1c1fd,Hector de Sousa Santiago,1993-03-23,,,,
b8780ce5-f138-598d-ad13-04aef9d21ab5,Jonas Bilharinho,1990-05-22,180.34,190.5,,Switch
b8894e35-5ab1-58f4-b506-2ba16a539736,Jared Gordon,1988-09-06,175.26,172.72,,Orthodox
b88ea590-b4c6-518b-a47b-60b056d881d7,Zach Rosol,,,,,
b891c509-22ad-57fa-8a55-3f0cb9175fe3,Ezra Elliott,2000-05-18,175.26,182.88,,Orthodox
b897ce4a-fb04-5ec9-8dba-70e740e67a0a,Justin Buchholz,1983-08-22,182.88,185.42,,Orthodox
b8a385be-0ffb-5dba-91d7-1d2babba54dd,Manuel Gaxhja,1997-07-23,172.72,,,Switch
b8b1d870-45a9-5ec8-be6c-3b3cd9048795,John Gunderson,1979-01-05,175.26,175.26,,Orthodox
b8cd0fbe-76c4-5e58-97d2-f5a050e61c3e,Ty Miller,2000-06-04,187.96,195.58,,Orthodox
b8cd4457-f601-5eb2-9692-2eb44a96a2bb,Craig Oxley,1973-02-14,175.26,,,
b8d6f282-ed24-5c77-88f8-fcf331b25b1b,Jason Ireland,1979-12-30,175.26,,,Southpaw
b8d7beec-cbdb-5dcf-94b4-01b6e565bc83,Joe Son,1970-11-22,162.56,,,Orthodox
b8ee409e-ded2-5f8c-98ef-e19941bba005,Christopher Alvidrez,1996-12-27,182.88,187.96,,Orthodox
b8fcb221-c091-5f97-a671-37fbb3e82057,Chelsea Chandler,1990-11-23,172.72,172.72,,Southpaw
b92752c3-d2fc-5020-ad80-e49120b87577,Todd Lally,,170.18,,,Orthodox
b927f65c-bf73-5ce5-b7f8-0a7a3dd90769,Icaro Brito,1999-03-09,,,,
b92fc6e4-48c6-5151-9402-89c9e1352777,Ernie Juarez,1998-01-12,172.72,177.8,,
b94bf972-25e7-5d54-bf4a-e49c1d7f42c2,Erick Visconde,1996-11-21,,,,
b97a60dc-444f-5169-9048-9e65f7be9030,Jorgen Kruth,1974-05-08,187.96,,,
b97b3f14-2d48-54da-8dad-2af187fd0892,Chris Avila,1993-01-16,177.8,,,Orthodox
b988be10-c445-5a72-985a-df1afd462e01,Yura Naito,1996-04-26,182.88,187.96,,Orthodox
b9a72b7d-ea51-553d-ac92-3e512729822f,Vanilto Antunes,1994-12-28,182.88,182.88,,Orthodox
b9bb8b55-779b-5df7-a199-66e15af1dbc8,Bilal Hasan,2001-07-16,,,,
b9c3c8c5-a0c5-5056-83e5-35f5bb12deb5,Kristian Rothaermel,1972-01-31,182.88,,,Open Stance
b9cb3a27-2cc5-54da-9705-5b98c09b7c39,Larissa Pacheco,1994-09-07,170.18,,,Orthodox
b9dbb4f4-7200-576d-b20a-53aa03d009ce,Marina Spasic,1994-07-11,,,,
b9de72a7-ee80-589c-b321-ebb38f0168ed,JR Coughran,1994-05-17,167.64,,,Orthodox
b9f0732b-64ef-5c03-a4b8-740e65191c43,Sammy Morgan,1981-09-28,177.8,,,Orthodox
ba08dc37-9799-5888-a093-e57976527666,Joey Gomez,1989-08-29,177.8,180.34,,Orthodox
ba1fd116-9985-5bcf-848f-308ca4ac4bb1,Serghei Spivac,1995-01-24,190.5,198.12,,Orthodox
ba369c33-4872-524c-a4f4-bfae52b1c4a4,Satoshi Honma,1968-05-19,185.42,,,Orthodox
ba41362d-8f9f-54bc-9783-20c4fbea1024,Anvarbek Daniyalbekov,1995-05-27,,,,
ba4182fa-c518-5988-94eb-f3434b906c4e,Grigory Popov,1984-04-18,170.18,172.72,,Switch
ba55c364-d0d4-5c8a-9e67-13fa935a5733,Matt Sayles,1994-02-21,170.18,172.72,,Orthodox
ba73a7d7-6157-53b4-8458-54c0ef8967a0,Viacheslav Borshchev,1992-01-08,180.34,175.26,,Orthodox
ba7ec4a0-6013-5d71-8300-9becee875e73,Rani Yahya,1984-09-12,167.64,170.18,,Orthodox
ba9d455b-8f94-5d56-b209-3a0e328a1db2,J.T Taylor,,177.8,,,
bab43706-d86c-5c6e-88e5-a30a11c26c91,Blake Bilder,1990-07-12,172.72,172.72,,Switch
bad10afc-00ec-54a0-8e00-2d8cf4d67279,Gabriel Checco,1986-04-03,185.42,,,Switch
bad88d56-411a-5bc6-bbe1-fe09ba7de531,Mateo Vogel,1996-03-05,172.72,180.34,,Orthodox
bae2f7f5-4cc9-5601-b794-c7d5683a0ca7,Marcus Kowal,,,,,
bae53214-2d17-5f4f-ac0a-af315bcae656,Danny Silva,1997-01-30,180.34,177.8,,Switch
bae6f2a0-bc6d-5637-a30f-35d9d9b6f295,Chibwikem Onyenegecha,1994-04-18,190.5,,,Orthodox
bb07c8d2-bc47-5754-b4d3-2f9eaad816e9,Sara McMann,1980-09-24,167.64,167.64,,Orthodox
bb11ca60-3852-5b12-b948-7ea0d3323f96,Tae Hyun Bang,1983-04-15,175.26,180.34,,Switch
bb153e49-22e9-529c-830a-4b8fb73d0e5c,Naoki Matsushita,,167.64,,,Orthodox
bb195bf5-2fe9-5f44-820f-ed63f9ca745b,Bogdan Guskov,1992-09-12,190.5,193.04,,Orthodox
bb1d7523-e79f-5661-abfd-c05c7ef2ac09,Masuto Kawana,1995-01-30,167.64,175.26,,Orthodox
bb1ecf17-c0fe-5d41-bfca-005d2a90e4db,Luiz Firmino,1982-03-18,167.64,,,Orthodox
bb22c5cc-3752-5336-b756-04f466d4a856,Oleg Taktarov,1967-08-26,182.88,,,Orthodox
bb5243a4-6200-5e71-ad2a-7bd6726b9742,Robert Whiteford,1983-04-12,175.26,175.26,,Southpaw
bb586c57-1204-58fd-97ec-93bf84d35076,Yan Qihui,1996-10-21,160.02,157.48,,Orthodox
bb67abc6-b65f-5413-a399-cdfea6a79273,Jonny Goh,,180.34,,,
bb6946e0-b128-52d0-b9e7-f2683c9d1096,Nicolle Caliari,1996-11-04,160.02,157.48,,Orthodox
bb6f6cf1-45e5-5986-aee5-c97af171395a,Stephanie Webber,,167.64,,,
bb7b1321-ac6a-5151-8587-4f08e155cf74,Bob Schrijber,,182.88,,,Orthodox
bb8719d1-ac80-593b-80ff-9f1fd9c55e38,Parker Porter,1985-04-22,182.88,190.5,,Orthodox
bba8d81e-4d39-5865-8666-ac705bd42ac6,Garrett Mueller,1989-01-29,175.26,,,
bbbc8e85-f07f-5f69-87b7-54a92db488ee,Scott Graham,,193.04,,,Orthodox
bbc5bc71-0814-5755-a7a9-869b2bbc96fb,Dalcha Lungiambula,1987-07-31,172.72,193.04,,Orthodox
bbe32087-0610-583b-bd5b-e27462faf384,JJ Okanovich,1990-11-04,180.34,193.04,,Orthodox
bbecfe7e-bb29-5c56-ba08-e554f021254c,Danillo Villefort,1983-05-08,185.42,,,Orthodox
bbee593d-25a8-58d7-bf13-aa9527393186,Elijah Smith,2002-09-05,175.26,180.34,,Orthodox
bbf0e15d-36f9-5a4f-803b-391557cb4e8d,Djorden Santos,1997-08-01,182.88,190.5,,Orthodox
bbf2eb92-f0de-5fdc-b9be-d05751a1b71e,Louis Gaudinot,1984-08-28,160.02,160.02,,Orthodox
bbf6cb5c-1bad-557f-8cab-cdf3c1b7daee,Kenny Florian,1976-05-26,177.8,187.96,,Southpaw
bc054c25-c5a8-5dcd-a461-68d2a874e42c,Andrei Arlovski,1979-02-04,190.5,195.58,,Orthodox
bc0c28fc-49c0-5e4d-b131-b19343e191a1,Akbar Abdullaev,1997-09-20,,,,
bc10633b-16d2-5c61-adf2-76a64530e038,Blagoy Ivanov,1986-10-09,180.34,185.42,,Southpaw
bc1e4766-a13f-5fe9-b3b8-f744f932352b,Josh Neal,,182.88,,,
bc6ceafe-54c5-5907-aaf4-c99099e72af1,Lance Gibson Jr.,1995-02-02,,,,
bc890e08-1191-5544-9890-d1e4b44acb47,Caolan Loughran,1996-05-18,167.64,172.72,,Orthodox
bc917ec1-756b-5eb8-973b-7b2af352171a,Allen Frye Jr.,1998-04-15,,,,
bc922ea4-40c5-5f82-ba76-fafb107eab8c,Jadson Costa,,170.18,,,Orthodox
bc991e97-0cb9-5a08-8353-56016eb91f82,Iwo Baraniewski,1998-11-20,182.88,185.42,,Orthodox
bcade9e7-e6cb-5dbe-b40e-6cb93a32321b,Tim Stout,1979-02-09,180.34,,,
bcb73db5-dfc4-5e05-af42-2bcbabf0fb38,Azamat Nuftillaev,1994-01-01,,,,
bcd7004a-79e5-56db-9415-2d86d49a570d,Motonobu Tezuka,1987-08-29,170.18,,,Southpaw
bce1cc79-8b0e-5497-8cca-9db4fa188bc4,Vincent Eazelle,1980-12-07,180.34,,,
bd0ef293-3a56-5e84-8701-a1021688a169,Hirotaka Yokoi,1978-06-08,180.34,,,Orthodox
bd1ee04d-be17-5cf9-941d-02dce8a69226,Sheila Gaff,1989-12-29,165.1,,,Orthodox
bd255c42-fbf9-5fc9-a2e1-ca36bdd699c9,Falaniko Vitale,1974-07-14,177.8,,,Orthodox
bd31eaad-3d8e-57c4-8655-da8d91e0d7b6,Roberta Rovel,,172.72,,,
bd35bb30-3966-50fa-b617-9de3b631878a,Gregory Rodrigues,1992-02-17,190.5,190.5,,Orthodox
bd3f3fa3-a357-5a09-ba77-35f4eeac24d8,Chico Camus,1985-01-26,167.64,167.64,,Orthodox
bd5149e8-3827-543f-b177-9c47c2dbfbe5,Efrain Escudero,1986-01-15,175.26,180.34,,Orthodox
bd6f4980-e901-5200-ab5f-f9773dd44ae6,Anthony Wint,1995-09-14,,,,
bd765401-551e-5d4e-b3a5-6dbd713c1651,Josias Musasa,1998-10-10,172.72,187.96,,Southpaw
bd784d02-37b1-5538-a73d-a85bb7b3d26a,Ron Sparks,,195.58,,,
bd978ecc-01c4-52ef-9634-8fcf344dd285,Alberto Mina,1982-05-02,182.88,195.58,,Orthodox
bda0a75f-8dc4-548f-9139-13e830a65a01,Jason Reinhardt,1969-10-31,167.64,,,Orthodox
bdaf23c7-a9eb-5fb1-82c3-72bb8f89151e,Raquel Pennington,1988-09-05,170.18,170.18,,Orthodox
bdb01cf5-d320-596e-817d-02236ed66fec,Cody Donovan,1981-02-20,190.5,187.96,,Orthodox
bde7575d-9032-5f80-a466-a84aeb5429b1,Kevin Randleman,1971-08-10,177.8,,,Orthodox
be0758f1-7148-57c9-8aca-f112caf27635,Thiago Moises,1995-03-23,175.26,177.8,,Orthodox
be31cac1-b35b-5481-b87f-794f2bc0881d,Rolando Bedoya,1997-01-13,180.34,187.96,,Orthodox
be3937ab-0b37-53cb-b4e6-36668cacff94,Gabe Green,1993-05-02,177.8,185.42,,Switch
be4444e4-46c0-5736-9182-2d1a91d036b2,Dante Rivera,1974-12-08,185.42,,,Southpaw
be7229be-1981-5a88-8cf2-d2e7d2635954,Luis Francischinelli,1996-03-16,,,,
be731241-3cec-5578-bc14-677dfc2da34a,Brandon Wolff,1975-10-18,175.26,,,Orthodox
be8c1809-8036-5ed1-b60b-867a9c2cb3fb,Edgar Chairez,1996-01-27,170.18,180.34,,Orthodox
be9da2b7-0800-5e6c-951e-f37df7cd578c,Jesse Ronson,1985-12-24,177.8,177.8,,Southpaw
bea2a590-fabe-5947-842f-ff1a63bfcd0b,Helena Crevar,,,,,
bea7f004-34f7-541c-b3cb-16dc134f5375,Chel Erwin-Davis,,182.88,,,
beaad3d9-e96e-54c9-bd69-02db28cb1771,Shaheen Santana,1991-06-04,185.42,190.5,,Orthodox
beb1941c-7231-5e25-8ce3-0b3ef7a81fa6,Hiroko Yamanaka,1978-10-24,180.34,,,
bed6c4a7-abe8-57d6-beab-03ccc0dde158,Javy Ayala,1988-08-20,185.42,,,
beda574b-4593-5441-ba11-e7fb58171b92,Homer Moore,1971-11-27,177.8,,,Orthodox
bee00b6d-91d0-52ef-a122-8e6fa0cb3cec,Billy Vaughan,1983-12-02,167.64,,,
bee33203-f083-59a9-b958-73d44566affb,Regezhen,,,,,
bef0cb73-c036-518a-882d-1ea8d022198d,Volkan Oezdemir,1989-09-19,187.96,190.5,,Orthodox
befa600c-a087-5dd7-b0c1-eb5751cf15c8,Austin Vanderford,1990-03-21,180.34,187.96,,Orthodox
bf123992-1064-5e59-ad83-fcc88d97fb8f,Francesco Maturi,,,,,
bf2270b1-b56b-5260-87f3-e38de197c500,Gisele Moreira,1981-01-14,167.64,,,Orthodox
bf372c8c-bcf1-5f1c-98c4-ae438770bf65,Mairbek Taisumov,1988-08-08,175.26,185.42,,Orthodox
bf471de0-e1a5-5ab1-8d49-e7acb13444b6,Bogdan Grad,1995-09-28,172.72,177.8,,Orthodox
bf482ce8-6d3c-5641-853c-a8c95ae54e6c,Nathan Fletcher,1998-01-03,170.18,177.8,,Orthodox
bf582c0d-a296-5803-b3b9-a93e463267e8,Eliezer Kubanza,1997-12-23,175.26,187.96,,Orthodox
bf5cefae-9aa8-5334-a2a4-a4baf05ba18f,Joe Stevenson,1982-06-15,170.18,177.8,,Orthodox
bf818ffb-f4c6-5591-bed7-2b3d098de417,Chan-Mi Jeon,1997-08-28,165.1,,,Orthodox
bf823f45-d61a-59dd-a245-9ba5d9353f47,Kazunori Yokota,1978-04-03,172.72,,,Orthodox
bf892c70-8a48-56ef-87af-53ce4687d9eb,Sangwook Kim,1993-10-17,182.88,180.34,,Orthodox
bf8bb5a4-cc7e-5fc3-980f-82001b701e9e,Pawan Maan,1986-04-06,170.18,177.8,,Orthodox
bf9bd4c0-a006-5583-b8aa-7adc414f2b42,Hector Urbina,1987-09-17,180.34,185.42,,Orthodox
bfadba49-b928-59a0-ba8e-00a152026808,Vadym Kutsyi,1991-07-18,182.88,180.34,,Orthodox
bfb0c550-5ad8-5711-b869-64eb4827fbc0,Shawn Teed,1992-02-13,195.58,,,Orthodox
bfd05949-24c5-5ccf-9f12-796632e9e82f,Luis Santos,,185.42,,,Southpaw
bfd26027-e374-5cc2-a18a-05d9422b2b94,Francois Botha,1968-09-28,187.96,,,Orthodox
bfe9ca48-92ad-53c8-95b9-1b4c47ad1b9e,Carol Foro,1997-03-21,157.48,154.94,,Orthodox
bff7d1da-82fd-5159-bfba-7f614cbac294,Paulo Filho,1978-05-24,172.72,,,Southpaw
c002a300-0937-51ba-8b1a-cdb6920093f2,Batgerel Danaa,1989-07-04,170.18,177.8,,Orthodox
c0109bd4-7ff6-5e01-ab3f-fec216168d58,Mikey Gonzalez,1985-08-13,180.34,187.96,,Orthodox
c016fb7b-8959-54db-a3cd-d68533a721c0,Leonardo Santos,1980-02-05,182.88,190.5,,Orthodox
c0178ae0-e459-57cb-9130-1b33c3313f36,Davi Ramos,1986-11-05,167.64,177.8,,Orthodox
c020f656-70ea-5f98-89a4-424f7f84cf91,John Phillips,1985-06-09,180.34,190.5,,Southpaw
c02a276f-8e2e-5eba-9c77-ea522723c519,Arthur Lopes,1993-02-17,187.96,195.58,,Southpaw
c02ad573-8ada-558f-8b20-c0ff65aa02eb,MinWoo Kim,1993-07-21,172.72,182.88,,Orthodox
c0368634-319e-5866-8522-725c11658276,Khusein Askhabov,1995-02-13,172.72,175.26,,Orthodox
c03fecef-fb6d-5a5c-89c3-24f34e4b99b4,Danny Martinez,1985-06-14,167.64,170.18,,Orthodox
c050b018-cc74-5d05-bdf7-fbe234380fcf,Edson Barboza,1986-01-21,180.34,190.5,,Orthodox
c05b7aa4-d034-5396-82cf-9db13a16fe4f,Wendell Oliveira Marques,1983-06-01,177.8,,,Orthodox
c05bb168-b655-5b12-9754-86191389473e,Daron Cruickshank,1985-06-11,172.72,182.88,,Switch
c05d4c77-d83d-5a5a-bb88-2611f0e8275f,Takenori Sato,1985-06-08,177.8,,,Southpaw
c061756d-12b3-533e-b67c-c83e62b4f98b,Antonio Trocoli,1990-12-06,198.12,200.66,,Orthodox
c091d5a0-f0be-557a-be03-555a4693510d,Nikolas Motta,1993-02-08,175.26,177.8,,Orthodox
c0c8c50a-b28b-5bb4-a68f-d3fa686f4d62,Tim Caron,1987-07-24,185.42,,,Orthodox
c0d153a4-8ae8-5928-bbd5-211c092d0b7c,Ralph Gracie,,175.26,,,Orthodox
c0d5bf9f-75f2-5d5f-adad-1c0d00997eb5,Matt Lee,,180.34,,,Orthodox
c0e20f07-ce62-5030-b92c-7810bc0411eb,Zach Zane,1989-12-14,170.18,175.26,,Southpaw
c0e5e6a1-fe36-56b5-92ec-72d1501448eb,Austen Lane,1987-11-09,198.12,203.2,,Orthodox
c0ecbad8-2285-5437-945b-c1b42721d753,Cameron Smotherman,1997-09-17,175.26,175.26,,Orthodox
c0fdf646-cfc8-5411-a38b-c0c7226abb81,Milana Dudieva,1989-08-04,160.02,,,Orthodox
c10a7d0f-f155-5155-b696-12e08002329e,Murilo Rua,1980-05-22,180.34,,,Orthodox
c13cc196-9877-54ec-b35b-7209b89ec76e,Travis Calanoc,,172.72,,,Orthodox
c147d1a0-b4bc-5b2d-912c-024e6c482221,Drew Pendleton,1983-12-08,,,,
c1665ae4-f1eb-5832-a351-324f92744646,Ryuho Miyaguchi,1998-01-27,,,,
c17329a0-45ae-55da-9f66-53d922185cba,Adilet Nurmatov,1997-08-02,,,,
c182b5ce-3cbd-57d7-b93f-ac6d64e55ed6,Israel Delgado,,177.8,,,
c1935bb7-8006-5203-96e4-c77955f0b6b6,Nikolajus Cilkinas,,,,,Orthodox
c1aaf14a-df92-55c1-8c18-ad374fccd8d0,Dan Stittgen,1980-11-17,185.42,,,Orthodox
c1b563c1-efea-564b-83a5-66c3f89a0517,Ryo Chonan,1976-10-08,175.26,177.8,,Orthodox
c1b7a95b-129c-5ab0-83bd-bb4575076683,Henrique da Silva,1989-09-01,190.5,193.04,,Orthodox
c1ca11e2-2b64-5128-84ea-5aa4f662167b,Michael Byrnes,1990-07-17,180.34,,,
c1f09320-1e9a-5c8a-bcdf-b03daecabd60,Ralek Gracie,1985-10-04,187.96,,,Orthodox
c1f0b1da-dcea-5f20-a251-62aa8adcc77c,Josh Stuart,,175.26,,,
c2184470-5b3a-5ebf-b642-7d8e174e2d2f,Wesley Correira,1978-11-11,190.5,,,Orthodox
c21916fb-c41d-5280-a4b9-395760a052c5,Pingyuan Liu,1993-02-13,167.64,182.88,,Orthodox
c2407fff-5405-564a-a79e-2d05c5b9fa03,Paulo Cesar Silva,1963-07-21,226.06,,,Orthodox
c241817c-4447-58a5-b91f-a7d9c834b5cd,SeungGuk Choi,1996-12-26,167.64,162.56,,Orthodox
c24c881a-d5d6-50d6-84a3-7d68186c4132,Gegard Mousasi,1985-08-01,187.96,193.04,,Orthodox
c24cbd4b-c3df-56c1-b11b-0ceb80b86749,Jorge Masvidal,1984-11-12,180.34,187.96,,Orthodox
c2735b3c-f64b-5e06-8abd-392a5375d0a5,Connor Matthews,1992-05-31,172.72,180.34,,Switch
c28a6f50-d977-5469-9993-68ad6bcd6691,Miranda Maverick,1997-07-01,160.02,165.1,,Southpaw
c2946250-5c9b-53f3-8fa6-7c61e4a6c970,Wilson Gouveia,1978-10-03,185.42,193.04,,Orthodox
c29ab477-a732-513c-838a-6fdb920fdfb1,Ihor Potieria,1996-05-29,190.5,190.5,,Southpaw
c2a455c5-0b00-5412-b21c-e361f5768778,Valerie Letourneau,1983-04-29,170.18,172.72,,Orthodox
c2b1d68d-e828-5539-a27f-a99efaa2ecbc,Jorge Gurgel,1977-01-25,170.18,175.26,,Orthodox
c2b2bd67-29ac-5acc-9cbe-3ffe21eaf142,Matt Van Buren,1986-06-12,195.58,,,
c2bbce48-9455-5783-b3f1-13c65fb60bc3,Ivan Gnizditskiy,1996-05-10,,,,
c2bbe748-6b89-54a6-8c9a-9e0e707e8e75,Alexander Crispim,,,,,
c2bd3012-0ce4-5ba4-88c0-b0fa2876d14a,Treston Thomison,,172.72,,,
c2c83210-01f5-56dd-87ff-fcb6f95375c0,Mizuki,1994-08-19,160.02,165.1,,Orthodox
c2d562b8-f9e8-5ad7-9a4a-d4c1a155be4a,Henry Cejudo,1987-02-09,162.56,162.56,,Orthodox
c2d6efdb-0211-53d6-8e95-22e9002412dd,Julie Kedzie,1981-03-18,165.1,,,Orthodox
c2de89cd-7225-53f8-a362-4a8fef419387,Said Nurmagomedov,1992-04-05,172.72,177.8,,Orthodox
c2deecce-7a36-5279-b776-e1bdbe4c0513,Sean Clancy Jr.,2002-11-25,,,,
c2e6b706-6b47-595b-b3cc-5b19ceda921c,Marcelo Brito,1977-11-27,185.42,,,Orthodox
c2fd08a8-f966-5d70-8f39-e45210161ddd,Marius Enache,1975-10-16,180.34,,,
