archive_key,fight_id,event_date,expected_scored_rounds,round_row,judge_block,fighter_column_in_block,column_index,x_center,y_center,ocr_text,parsed_points,contract_valid_0_10,typical_7_10
d2ea264d62125dc4ec973f1d.jpg,0c8bbbb5-8da0-5344-926b-f818c3d69eea,2022-08-13,"1,2,3",2,3,1,4,0.71367,0.4595,8,8,true,true
d2ea264d62125dc4ec973f1d.jpg,0c8bbbb5-8da0-5344-926b-f818c3d69eea,2022-08-13,"1,2,3",2,3,2,5,0.92582,0.4595,2,2,true,false
d2ea264d62125dc4ec973f1d.jpg,0c8bbbb5-8da0-5344-926b-f818c3d69eea,2022-08-13,"1,2,3",3,1,1,0,0.07353,0.5026,,,false,false
d2ea264d62125dc4ec973f1d.jpg,0c8bbbb5-8da0-5344-926b-f818c3d69eea,2022-08-13,"1,2,3",3,1,2,1,0.28736,0.5026,,,false,false
d2ea264d62125dc4ec973f1d.jpg,0c8bbbb5-8da0-5344-926b-f818c3d69eea,2022-08-13,"1,2,3",3,2,1,2,0.38939,0.5026,,,false,false
d2ea264d62125dc4ec973f1d.jpg,0c8bbbb5-8da0-5344-926b-f818c3d69eea,2022-08-13,"1,2,3",3,2,2,3,0.60608,0.5026,,,false,false
d2ea264d62125dc4ec973f1d.jpg,0c8bbbb5-8da0-5344-926b-f818c3d69eea,2022-08-13,"1,2,3",3,3,1,4,0.71367,0.5026,1,1,true,false
d2ea264d62125dc4ec973f1d.jpg,0c8bbbb5-8da0-5344-926b-f818c3d69eea,2022-08-13,"1,2,3",3,3,2,5,0.92582,0.5026,4,4,true,false
d80b35ed59b12d1fc51ae05b.jpg,90ea32aa-1709-5cd8-92a6-95da3d5a83fe,2025-03-01,"1,2,3",1,1,1,0,0.07353,0.4173,,,false,false
d80b35ed59b12d1fc51ae05b.jpg,90ea32aa-1709-5cd8-92a6-95da3d5a83fe,2025-03-01,"1,2,3",1,1,2,1,0.28736,0.4173,,,false,false
d80b35ed59b12d1fc51ae05b.jpg,90ea32aa-1709-5cd8-92a6-95da3d5a83fe,2025-03-01,"1,2,3",1,2,1,2,0.38939,0.4173,,,false,false
d80b35ed59b12d1fc51ae05b.jpg,90ea32aa-1709-5cd8-92a6-95da3d5a83fe,2025-03-01,"1,2,3",1,2,2,3,0.60608,0.4173,,,false,false
d80b35ed59b12d1fc51ae05b.jpg,90ea32aa-1709-5cd8-92a6-95da3d5a83fe,2025-03-01,"1,2,3",1,3,1,4,0.71367,0.4173,,,false,false
d80b35ed59b12d1fc51ae05b.jpg,90ea32aa-1709-5cd8-92a6-95da3d5a83fe,2025-03-01,"1,2,3",1,3,2,5,0.92582,0.4173,,,false,false
d80b35ed59b12d1fc51ae05b.jpg,90ea32aa-1709-5cd8-92a6-95da3d5a83fe,2025-03-01,"1,2,3",2,1,1,0,0.07353,0.4595,9,9,true,true
d80b35ed59b12d1fc51ae05b.jpg,90ea32aa-1709-5cd8-92a6-95da3d5a83fe,2025-03-01,"1,2,3",2,1,2,1,0.28736,0.4595,,,false,false
d80b35ed59b12d1fc51ae05b.jpg,90ea32aa-1709-5cd8-92a6-95da3d5a83fe,2025-03-01,"1,2,3",2,2,1,2,0.38939,0.4595,3,3,true,false
d80b35ed59b12d1fc51ae05b.jpg,90ea32aa-1709-5cd8-92a6-95da3d5a83fe,2025-03-01,"1,2,3",2,2,2,3,0.60608,0.4595,0,0,true,false
d80b35ed59b12d1fc51ae05b.jpg,90ea32aa-1709-5cd8-92a6-95da3d5a83fe,2025-03-01,"1,2,3",2,3,1,4,0.71367,0.4595,,,false,false
d80b35ed59b12d1fc51ae05b.jpg,90ea32aa-1709-5cd8-92a6-95da3d5a83fe,2025-03-01,"1,2,3",2,3,2,5,0.92582,0.4595,,,false,false
d80b35ed59b12d1fc51ae05b.jpg,90ea32aa-1709-5cd8-92a6-95da3d5a83fe,2025-03-01,"1,2,3",3,1,1,0,0.07353,0.5026,,,false,false
d80b35ed59b12d1fc51ae05b.jpg,90ea32aa-1709-5cd8-92a6-95da3d5a83fe,2025-03-01,"1,2,3",3,1,2,1,0.28736,0.5026,1,1,true,false
d80b35ed59b12d1fc51ae05b.jpg,90ea32aa-1709-5cd8-92a6-95da3d5a83fe,2025-03-01,"1,2,3",3,2,1,2,0.38939,0.5026,3,3,true,false
d80b35ed59b12d1fc51ae05b.jpg,90ea32aa-1709-5cd8-92a6-95da3d5a83fe,2025-03-01,"1,2,3",3,2,2,3,0.60608,0.5026,,,false,false
d80b35ed59b12d1fc51ae05b.jpg,90ea32aa-1709-5cd8-92a6-95da3d5a83fe,2025-03-01,"1,2,3",3,3,1,4,0.71367,0.5026,3,3,true,false
d80b35ed59b12d1fc51ae05b.jpg,90ea32aa-1709-5cd8-92a6-95da3d5a83fe,2025-03-01,"1,2,3",3,3,2,5,0.92582,0.5026,0,0,true,false
dcdd208c1251a23895ce9fa4.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",1,1,1,0,0.07353,0.4173,,,false,false
dcdd208c1251a23895ce9fa4.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",1,1,2,1,0.28736,0.4173,,,false,false
dcdd208c1251a23895ce9fa4.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",1,2,1,2,0.38939,0.4173,,,false,false
dcdd208c1251a23895ce9fa4.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",1,2,2,3,0.60608,0.4173,,,false,false
dcdd208c1251a23895ce9fa4.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",1,3,1,4,0.71367,0.4173,,,false,false
dcdd208c1251a23895ce9fa4.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",1,3,2,5,0.92582,0.4173,,,false,false
dcdd208c1251a23895ce9fa4.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",2,1,1,0,0.07353,0.4595,,,false,false
dcdd208c1251a23895ce9fa4.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",2,1,2,1,0.28736,0.4595,,,false,false
dcdd208c1251a23895ce9fa4.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",2,2,1,2,0.38939,0.4595,,,false,false
dcdd208c1251a23895ce9fa4.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",2,2,2,3,0.60608,0.4595,,,false,false
dcdd208c1251a23895ce9fa4.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",2,3,1,4,0.71367,0.4595,,,false,false
dcdd208c1251a23895ce9fa4.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",2,3,2,5,0.92582,0.4595,2,2,true,false
dcdd208c1251a23895ce9fa4.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",3,1,1,0,0.07353,0.5026,,,false,false
dcdd208c1251a23895ce9fa4.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",3,1,2,1,0.28736,0.5026,,,false,false
dcdd208c1251a23895ce9fa4.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",3,2,1,2,0.38939,0.5026,,,false,false
dcdd208c1251a23895ce9fa4.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",3,2,2,3,0.60608,0.5026,,,false,false
dcdd208c1251a23895ce9fa4.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",3,3,1,4,0.71367,0.5026,,,false,false
dcdd208c1251a23895ce9fa4.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",3,3,2,5,0.92582,0.5026,,,false,false
fb5e4df1fc4b6645824f1776.jpg,9e4f6c71-fc06-5b50-9387-b6eda389f2b6,2024-01-13,"1,2,3",1,1,1,0,0.07353,0.4173,,,false,false
fb5e4df1fc4b6645824f1776.jpg,9e4f6c71-fc06-5b50-9387-b6eda389f2b6,2024-01-13,"1,2,3",1,1,2,1,0.28736,0.4173,,,false,false
fb5e4df1fc4b6645824f1776.jpg,9e4f6c71-fc06-5b50-9387-b6eda389f2b6,2024-01-13,"1,2,3",1,2,1,2,0.38939,0.4173,,,false,false
fb5e4df1fc4b6645824f1776.jpg,9e4f6c71-fc06-5b50-9387-b6eda389f2b6,2024-01-13,"1,2,3",1,2,2,3,0.60608,0.4173,,,false,false
fb5e4df1fc4b6645824f1776.jpg,9e4f6c71-fc06-5b50-9387-b6eda389f2b6,2024-01-13,"1,2,3",1,3,1,4,0.71367,0.4173,,,false,false
fb5e4df1fc4b6645824f1776.jpg,9e4f6c71-fc06-5b50-9387-b6eda389f2b6,2024-01-13,"1,2,3",1,3,2,5,0.92582,0.4173,,,false,false
fb5e4df1fc4b6645824f1776.jpg,9e4f6c71-fc06-5b50-9387-b6eda389f2b6,2024-01-13,"1,2,3",2,1,1,0,0.07353,0.4595,,,false,false
fb5e4df1fc4b6645824f1776.jpg,9e4f6c71-fc06-5b50-9387-b6eda389f2b6,2024-01-13,"1,2,3",2,1,2,1,0.28736,0.4595,,,false,false
fb5e4df1fc4b6645824f1776.jpg,9e4f6c71-fc06-5b50-9387-b6eda389f2b6,2024-01-13,"1,2,3",2,2,1,2,0.38939,0.4595,,,false,false
fb5e4df1fc4b6645824f1776.jpg,9e4f6c71-fc06-5b50-9387-b6eda389f2b6,2024-01-13,"1,2,3",2,2,2,3,0.60608,0.4595,4,4,true,false
fb5e4df1fc4b6645824f1776.jpg,9e4f6c71-fc06-5b50-9387-b6eda389f2b6,2024-01-13,"1,2,3",2,3,1,4,0.71367,0.4595,,,false,false
fb5e4df1fc4b6645824f1776.jpg,9e4f6c71-fc06-5b50-9387-b6eda389f2b6,2024-01-13,"1,2,3",2,3,2,5,0.92582,0.4595,,,false,false
fb5e4df1fc4b6645824f1776.jpg,9e4f6c71-fc06-5b50-9387-b6eda389f2b6,2024-01-13,"1,2,3",3,1,1,0,0.07353,0.5026,,,false,false
fb5e4df1fc4b6645824f1776.jpg,9e4f6c71-fc06-5b50-9387-b6eda389f2b6,2024-01-13,"1,2,3",3,1,2,1,0.28736,0.5026,4,4,true,false
fb5e4df1fc4b6645824f1776.jpg,9e4f6c71-fc06-5b50-9387-b6eda389f2b6,2024-01-13,"1,2,3",3,2,1,2,0.38939,0.5026,,,false,false
fb5e4df1fc4b6645824f1776.jpg,9e4f6c71-fc06-5b50-9387-b6eda389f2b6,2024-01-13,"1,2,3",3,2,2,3,0.60608,0.5026,1,1,true,false
fb5e4df1fc4b6645824f1776.jpg,9e4f6c71-fc06-5b50-9387-b6eda389f2b6,2024-01-13,"1,2,3",3,3,1,4,0.71367,0.5026,,,false,false
fb5e4df1fc4b6645824f1776.jpg,9e4f6c71-fc06-5b50-9387-b6eda389f2b6,2024-01-13,"1,2,3",3,3,2,5,0.92582,0.5026,,,false,false
